archivo,hoja,razon,fila
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","8 | 22/06/25 - D. Cordoba - 8º a 10 1/2 cp de Grand Plus - 45'2/5 - PN |  |  |  |  | 13/07/25 - H. Suarez - 7º a 7 1/2 cp de Querendon - 1'13'4/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","9 | 22/06/25 - C. Schultheis - 6º a 8 1/2 cp de Grand Plus - 45'2/5 - PN |  |  |  |  | 13/07/25 - J. Vizcarra - 5º a 6 1/2 cp de Querendon - 1'13'4/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","10 | 13/07/25 - F. Navarro - 11º a 25 cp de Serengeti - 44'4/5 - PB |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","11 | 22/06/25 - M. Rodriguez - 4º a 8 1/2 cp de O Mais Grande - 1'17'4/5 - PN |  |  |  |  | 13/07/25 - M. Rodriguez - 4º a 5 1/2 cp de Querendon - 1'13'4/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","11a | 22/06/25 - F. Navarro - 8º a 19 cp de O Mais Grande - 1'17'4/5 - PN |  |  |  |  | 13/07/25 - F. Navarro - 12º a 27 cp de Querendon - 1'13'4/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","12 | 11/05/25 - F. Brito - 6º a 11 cp de Por El Triunfo - 1'13'2/5 - PP |  |  |  |  | 25/05/25 - R. Ruiz - 5º a 32 cp de Montesquieu - 1'18'2/5 - PN |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","13 | 22/06/25 - L. Gonzalez - 3º a 20 1/2 cp de Es Amoroso - 1'12'4/5 - PN |  |  |  |  | 13/07/25 - A. Vai - 5º a 11 cp de Interiorista - 1'14'1/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","CLASICO 'ESTRELLAS TUCUMANAS JUNIOR'  |  |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","1.200 metros - Record Dist.: 1' 09' 4/5, Donald Music 28/11/2021 |  |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","Para todo producto spc. de 3 años Inscripto en el sistema de Carrera de las Estrellas.
Peso 56 kilos. Yeguas con descargo de 2 kilos. Aprendices sin descargo. |  |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","CATEGORIA OFICIAL - Premios: $ 5.000.000 - $ 1.500.000 - $ 800.000 - $ 400.000 - $ 300.000 |  |  |  |  |  |  |  | APUESTA QUINTUPLO $ 200 | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","AP. A GANADOR $ 1 ($ 300 MINIMO), IMPERFECTA $ 200, CUATRIFECTA $ 100, DOBLE $ 100, QUINTUPLO $ 200 |  |  |  |  |  |  |  | INCREMENTO: $ 945.000 | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","1 | 25/05/25 - P. Alarcon - 9º a 23 1/2 cp de Chaplin - 1'5'1/5 - PN |  |  |  |  | 08/06/25 - J. Carrizo - 1º gan x 5 cp a Il Felino - 1'13'4/5 - PN |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","2 | 22/06/25 - C. Rojas - 6º a 9 cp de Winner Zensational - 45'4/5 - PN |  |  |  |  | 13/07/25 - M. Rodriguez - 2º a 3 cp de Winner Zensational - 1'12'4/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","3 | 13/07/25 - D. Cordoba - 3º a 5 cp de Pale Joy - 1'13'4/5 - PB |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","4 | 22/06/25 - H. Coronel - 5º a 9 cp de Winner Zensational - 45'4/5 - PN |  |  |  |  | 13/07/25 - H. Coronel - 9º a 32 1/4 cp de Winner Zensational - 1'12'4/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","5 | 13/07/25 - F. Brito - 6º a 8 cp de Pale Joy - 1'13'4/5 - PB |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","6 | 13/07/25 - A. Vai - 8º a 12 cp de Pale Joy - 1'13'4/5 - PB |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","7 | 08/06/25 - W. Marrades - 2º a 2 cp de Altruismo - 1'13'4/5 - PN |  |  |  |  | 22/06/25 - W. Marrades - 1º gan x 5 cp a Noble Mani - 1'13'4/5 - PN |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","8 | 22/06/25 - R. Ruiz - 3º a 6 1/2 cp de Winner Zensational - 45'4/5 - PN |  |  |  |  | 13/07/25 - F. Brito - 5º a 16 1/2 cp de Winner Zensational - 1'12'4/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","9 | 13/04/25 - F. Navarro - 4º a 9 1/2 cp de Sensacional Prize - 45'2/5 - PN |  |  |  |  | 13/07/25 - F. Navarro - 3º a 2 1/2 cp de True For Sale - 45'3/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","10 | 25/05/25 - H. Suarez - 6º a 17 1/4 cp de Chaplin - 1'5'1/5 - PN |  |  |  |  | 22/06/25 - H. Suarez - 2º a 5 cp de Il Felino - 1'13'4/5 - PN |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","11 | 25/05/25 - J. Bethencourt - 1º gan x 2 cp a Crazy Dance - 45'4/5 - PN |  |  |  |  | 13/07/25 - J. Vizcarra - 1º gan x 4 cp a El Barba Roja - 1'13'3/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","12 | 22/06/25 - A. Villegas - 8º a 13 1/2 cp de Winner Zensational - 45'4/5 - PN |  |  |  |  | 13/07/25 - A. Villegas - 3º a 5 1/2 cp de Winner Zensational - 1'12'4/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","13 | 13/07/25 - F. Moran - 4º a 5 cp de Pale Joy - 1'13'4/5 - PB |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","14 | 22/06/25 - J. Bethencourt - 1º gan x 6 cp a Waterlight - 45'4/5 - PN |  |  |  |  | 13/07/25 - J. Bethencourt - 1º gan x 3 cp a Antes - 1'12'4/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","PREMIO 'Unión de Trabajadores del Turf y Afines' |  |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","1.300 metros - Record Dist.: 1' 16' 2/5, Panatta 19/12/2021 - High Commander 08/10/2023 |  |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","Para todo spc de 4 años y más edad ganadores de 1 carrera. Peso 56 kilos. Descargo de 2 kilos a los de 6 años y más edad. |  |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","NO COMPUTABLE - CAT. INTERIOR - Premios: $ 1.310.900 - $ 393.200 - $ 327.700 - $ 262.100 - $ 196.600 - $ 131.100 |  |  |  |  |  |  |  | APUESTA CUATERNA $ 300 | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","AP. A GANADOR $ 1 ($ 300 MINIMO), EXACTA $ 100, TRIFECTA $ 100, DOBLE $ 100, CUATERNA $ 300 |  |  |  |  |  |  |  | INCREMENTO: $ 958.000 | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","1 | 08/06/25 - H. Suarez - 2º a 2 cp de Great Daddy - 1'12'3/5 - PN |  |  |  |  | 22/06/25 - H. Suarez - 4º a 6 cp de Casual Security - 1'18'2/5 - PN |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","2 | 22/06/25 - A. Villegas - 10º a 25 cp de Latan Craf - 1'37'2/5 - PN |  |  |  |  | 13/07/25 - W. Chavez - 10º a 16 1/4 cp de Figurin - 1'25'3/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","3 | 22/06/25 - B. Ossan - 7º a 4 3/4 cp de Mercedino Kid - 1'11'4/5 - PN |  |  |  |  | 13/07/25 - J. Vizcarra - 9º a 14 1/4 cp de Figurin - 1'25'3/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","4 | 28/05/25 - L. Gonzalez - 10º a 15 cp de Soy Editor - 1'23'3/5 - PN |  |  |  |  | 22/06/25 - A. Vai - 5º a 12 cp de Casual Security - 1'18'2/5 - PN |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","5 | 08/06/25 - F. Moran - 3º a 5 cp de Joy Fun - 1'12' - PN |  |  |  |  | 13/07/25 -  F. Moran - 4º a 7 1/2 cp de Figurin - 1'25'3/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","6 | 07/05/25 - W. Torres - 6º a 7 1/4 cp de El Determinado - 1'3'2/5 - PP |  |  |  |  | 20/06/25 - E. Ortega T. - 7º a 14 1/4 cp de Olimpic Rim - 1'13'2/5 - PH |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","7 | 08/06/25 - B. Ossan - 5º a 7 cp de Great Daddy - 1'12'3/5 - PN |  |  |  |  | 22/06/25 - B. Ossan - 7º a 15 1/4 cp de Casual Security - 1'18'2/5 - PN |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","8 | 08/06/25 - R. Valdez - 4º a 4 cp de Great Daddy - 1'12'3/5 - PN |  |  |  |  | 22/06/25 - C. Rojas - 3º a 4 cp de Casual Security - 1'18'2/5 - PN |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","9 | 23/02/25 - J. Bethencourt - 3º a 2 cp de Sweet Elementary - 1'19'1/5 - PN |  |  |  |  | 25/05/25 - J. Bethencourt - 4º a 4 cp de Storm Chuck - 1'18'2/5 - PN |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","10 | 14/05/25 - G. Borda - 8º a 9 3/4 cp de Luisino - 1'10'3/5 - PN |  |  |  |  | 13/07/25 - P. Alarcon - 6º a 10 1/2 cp de Figurin - 1'25'3/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","CLASICO '110º ANIV. CAJA POPULAR DE AHORROS' |  |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","2.000 metros - Record Dist.: 2' 03' 2/5, Volynov 1978 |  |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","Para todo spc de 4 años y más edad. Peso 60 kilos. Yeguas con descargo de 2 kilos. Aprendices sin descargo. |  |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","NO COMPUTABLE - CAT. INTERIOR - Premios: $ 8.000.000 - $ 2.400.000 - $ 2.000.000 - $ 1.600.000 - $ 1.200.000 - $ 800.000 |  |  |  |  |  |  |  | APUESTA TRIPLO $ 300 | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","AP. A GANADOR $ 1 ($ 300 MINIMO), EXACTA $ 100, TRIFECTA $ 100, DOBLE $ 100, TRIPLO $ 300 |  |  |  |  |  |  |  | INCREMENTO: $ 200.000 | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","1 | 08/06/25 - J. Vizcarra - 1º gan x 2 1/2 cp a Rio Southern - 1'31'2/5 - PN |  |  |  |  | 13/07/25 - M. Rodriguez - 3º a 4 1/2 cp de Mr. Aidan - 1'24'1/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","2 | 25/05/25 - H. Suarez - 6º a 6 1/2 cp de Kavac - 1'54'4/5 - PN |  |  |  |  | 22/06/25 - J. Vizcarra - 3º a 1 cp de Latan Craf - 1'37'2/5 - PN (Record) |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","3 | 25/05/25 - W. Marrades - 1º gan x 1/4 cp a Saint Song - 1'54'4/5 - PN |  |  |  |  | 22/06/25 - W. Marrades - 8º a 19 1/2 cp de Latan Craf - 1'37'2/5 - PN (Record) |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","4 | 25/05/25 - R. Ruiz - 7º a 7 1/2 cp de Kavac - 1'54'4/5 - PN |  |  |  |  | 22/06/25 - F. Brito - 1º gan x 3/4 cp a Sweet Elementary - 1'37'2/5 - PN (Record) |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","5 | 05/02/24 - R. Bascuñan - 1º gan x 1/4 cp a El Picantisimo - 2'6'2/5 - PN |  |  |  |  | 22/04/24 - R. Bascuñan - 8º a 27 1/2 cp de Demostrame - 2'37'2/5 - PP |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","6 | 25/05/25 - F. Navarro - 3º a 3 1/4 cp de Kavac - 1'54'4/5 - PN |  |  |  |  | 22/06/25 - F. Navarro - 5º a 10 cp de Latan Craf - 1'37'2/5 - PN (Record) |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","7 | 08/06/25 - P. Alarcon - 6º a 7 1/4 cp de Cima Himalaya - 1'31'2/5 - PN |  |  |  |  | 22/06/25 - H. Suarez - 11º a 25 1/4 cp de Latan Craf - 1'37'2/5 - PN (Record) |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","8 | 25/05/25 - L. Vai - 4º a 4 cp de Kavac - 1'54'4/5 - PN |  |  |  |  | 13/07/25 - R. Camos - 2º a 4 cp de Mr. Aidan - 1'24'1/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","9 | 13/04/25 - F. Moran - 5º a 6 3/4 cp de Cima Himalaya - 1'24'4/5 - PN |  |  |  |  | 22/06/25 - F. Moran - 4º a 3 cp de Latan Craf - 1'37'2/5 - PN (Record) |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","10 | 25/05/25 - P. Alarcon - 5º a 6 1/2 cp de Kavac - 1'54'4/5 - PN |  |  |  |  | 22/06/25 - P. Alarcon - 2º a 3/4 cp Latan Craf - 1'37'2/5 - PN (Record) |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","PREMIO 'HECTOR *PILO* PORCIEL' |  |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","1.400 metros - Record Dist.: 1' 22' 3/5, Patani 29/10/2017 - Dipinto 28/11/2021 |  |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","Para todo spc de 4 años y más edad ganadores de 2 o 3 carreras y de 5 años y más edad ganadores de 4 o 5 carreras. |  |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","Peso 52; 54; 56 y 58 kilos. Descargo de 2 kilos a los de 6 años y más edad. |  |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","NO COMPUTABLE - CAT. INTERIOR - Premios: $ 1.310.900 - $ 393.200 - $ 327.700 - $ 262.100 - $ 196.600 - $ 131.100 |  |  |  |  |  |  |  | APUESTA DOBLE FINAL $ 300 | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","AP. A GANADOR $ 1 ($ 300 MINIMO), EXACTA $ 100, TRIFECTA $ 100, DOBLE FINAL $ 300 |  |  |  |  |  |  |  | INCREMENTO: $ 150.000 | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","1 | 22/06/25 - J. Vizcarra - 1º gan x 4 1/2 cp de Mystical Man - 1'18'3/5 - PN |  |  |  |  | 13/07/25 - A. Vai - 4º a 6 1/2 cp de Mr. Aidan - 1'24'1/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","2 | 16/03/25 - H. Suarez - 2º a 10 cp de Ojo D'Oro - 1'18'4/5 - PB |  |  |  |  | 13/07/25 - H. Suarez - 1º gan x 1/2 cp a Casual Security - 1'13'1/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","3 | 21/04/25 - F. Goncalves - 4º a 8 1/2 cp de Quebracho Joy - 1'21'3/5 - PN |  |  |  |  | 30/06/25 - F. Goncalves - 4º a 3 1/4 cp de Que Vida Yankee - 1'11'2/5 - PN |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","4 | 08/06/25 - W. Marrades - 2º a 5 cp de Real Electric - 45'1/5 - PN |  |  |  |  | 13/07/25 - M. Rodriguez - 7º a 9 1/2 cp de Caetano - 44'3/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","5 | 22/06/25 - J. Vizcarra - 2º a Cza de Casual Security - 1'18'2/5 - PN |  |  |  |  | 13/07/25 - F. Brito - 1º gan x 3/4 cp a O Mais Grande - 1'25'1/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","6 | 26/10/24 - M. Valle - 3º a 8 cp de The Goat - 1'38' - PN |  |  |  |  | 14/12/24 - R. Barrueco - 8º a 16 cp de Concord - 1'33'4/5 - PN |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","7 | 04/08/24 - L. Medina - 2º a 6 cp de Hidden Enemy - 1'24'1/5 - PN |  |  |  |  | 22/06/25 - L. Ponce - 7º a 14 1/2 cp de Golden Warrior - 1'18'3/5 - PN |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","8 | 22/06/25 - C. Caram - 7º a 15 1/2 cp de Latan Craf - 1'37'2/5 - PN |  |  |  |  | 13/07/25 - C. Caram - 5º a 16 1/2 cp de Mr. Aidan - 1'24'1/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","PREMIO 'DR. ERNESTO PADILLA' |  |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","1.400 metros - Record Dist.: 1' 22' 3/5, Patani 29/10/2017 - Dipinto 28/11/2021 |  |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","Para todo spc de 5 años y más edad ganadores de 1 o 2 carreras y 6 años y más edad ganadores de 3 carreras.
 |  |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","Peso 53; 56 y 59 kilos. Descargo de 2 kilos a los de 6 años y más edad. |  |  |  |  |  |  |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","NO COMPUTABLE - CAT. INTERIOR - Premios: $ 1.310.900 - $ 393.200 - $ 327.700 - $ 262.100 - $ 196.600 - $ 131.100 |  |  |  |  |  |  |  | APUESTA CUATRIFECTA $ 100 | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","AP. A GANADOR $ 1 ($ 300 MINIMO), IMPERFECTA $ 200, CUATRIFECTA $ 100 |  |  |  |  |  |  |  | INCREMENTO: $ 200.000.- | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","1 | 11/05/25 - A. Vai - 8º a 14 3/4 cp de Minchito - 1'26'2/5 - PP |  |  |  |  | 13/07/25 - B. Ossan - 1º gan x 2 cp a Es Amoroso - 1'25'3/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","2 | 15/06/25 - L. Gonzalez - 10º a 22 1/4 cp de Lomo Plateado - 1'26'3/5 - PP |  |  |  |  | 13/07/25 - W. Marrades - 4º a 14 3/4 cp de The Remote - 1'25'1/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","3 | 08/06/25 - F. Brito - 3º a 8 cp de Devil Runner - 1'18'3/5 - PN |  |  |  |  | 22/06/25 - C. Rojas - 9º a 21 cp de Latan Craf - 1'37'2/5 - PN |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","4 | 02/06/24 - J. Vizcarra - 1º gan x 1 cp a Cantarini (Dist.) - 1'22'1/5 - PN |  |  |  |  | 04/08/24 - W. Marrades - 1º gan x 4 cp a Voy Con Onda - 1'13'1/5 - PN |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","5 | 13/12/24 - C. Velazquez - 6º a 3 1/4 cp de El Despertar - 1'20' - PN |  |  |  |  | 13/07/25 - H. Suarez - 7º a 25 1/2 cp de The Remote - 1'25'1/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","6 | 23/05/25 - J. Villagra - 1º gan x 2 cp a Paso Al Costado - 1'37'1/5 - PN |  |  |  |  | 13/07/25 - F. Navarro - 12º a 37 1/4 cp de Figurin - 1'25'3/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","7 | 23/02/25 - J. Vizcarra - 5º a 10 1/4 cp de Caro Amici - 1'12'1/5 - PN |  |  |  |  | 13/07/25 - H. Suarez - 5º a 9 1/2 cp de Serengueti - 44'4/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","8 | 08/06/25 - J. Aguirrez - 6º a 20 cp de Devil Runner - 1'18'3/5 - PN |  |  |  |  | 13/07/25 - D. Cordoba - 3º a 12 3/4 cp de The Remote - 1'25'1/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","9 | 17/03/25 - L. Gonzalez - 7º a 14 cp de Open Book - 1'22'2/5 - PN |  |  |  |  | 13/07/25 - J. Vizcarra - 4º a 4 1/2 cp de Caro Amici - 1'13'1/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","10 | 22/06/25 - M. Rodriguez - 3º a 4 1/2 cp de Golden Warrior - 1'18'3/5 - PN |  |  |  |  | 13/07/25 - J. Vizcarra - 6º a 24 3/4 cp de The Remote - 1'25'1/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","11 | 22/06/25 - M. Rodriguez - 1º gan x 3/4 cp a Hit Bambu Fitz - 1'11'4/5 - PN |  |  |  |  | 13/07/25 - M. Rodriguez - 5º a 19 3/4 cp de The Remote - 1'25'1/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","12 | 08/06/25 - C. Caram - 2º a 5 cp de Devil Runner - 1'18'3/5 - PN |  |  |  |  | 22/06/25 - C. Caram - 6º a 12 1/2 cp de Golden Warrior - 1'18'3/5 - PN |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","13 | 22/06/25 - C. Rojas - 4º a 10 1/2 cp de Candy Gato - 1'21'2/5 - PN |  |  |  |  | 13/07/25 - A. Vai - 11º a 29 1/2 cp de Figurin - 1'25'3/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","14 | 22/06/25 - J. Carrizo - 1º gan x 1/2 cp a Guessing - 1'21'2/5 - PN |  |  |  |  | 13/07/25 - W. Figueroa - 8º a 12 3/4 cp de Figurin - 1'25'3/5 - PB |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","ULTIMOS GANADORES |  |  |  |  |  | ULTIMOS GANADORES |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","CLASICO 'CAJA POPULAR DE AHORROS' |  |  |  |  |  | CLASICO 'CARRERA DE LAS ESTRELLAS' |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","2016 - Sir Melody - Walter M. Marrades - Carlos M. Delgadino |  |  |  |  |  | 2016 - India Del Monte - Roberto D. Robledo - Juan F. Jimenez |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","2017 - Sir Melody - Matias A. Basualdo - Carlos M. Delgadino |  |  |  |  |  | 2017 - Best Seattle - Gustavo E. Calvente - Cesar A. Assad |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","2018 - El Vodevil - Cristian A. Caram - Cesar A. Assad |  |  |  |  |  | 2018 - En Cuestion - Florencia Gimenez - Alberto R. Gimenez |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","2019 - Buen Amigo Sam - Facundo R. Moran - Jose M. Gallego |  |  |  |  |  | 2019 - Don Costello - Osvaldo A. Alderete - Francisco R. Muratore |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","2020 - Teenek - Jose A. Vizcarra - Hector V. Jimenez |  |  |  |  |  | 2020 - Johhny Quest - Jose A. Vizcarra - Hector V. Jimenez |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","2021 - Johhny Quest - Roberto D. Robledo - Cesar A. Assad |  |  |  |  |  | 2021 - Slew Of Valid - Angel N. Vai - Juan F. Jimenez |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","2022 - Dipinto - Hector A. Suarez - Cesar A. Assad |  |  |  |  |  | 2022 - Che Sabandija - Julian E. Bethencourt - Augusto D. Bethencourt |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","2023 - Pertinax Joy - Cristian A. Caram - Cesar A. Assad |  |  |  |  |  | 2023 - Remanente - Ramiro E. Salazar - Nelson D. Salazar |  |  | "
"27 DE JULIO DE 2025.xlsx","27-07-25","vacío","2024 - Dr. Legasov - Hector A. Suarez - Cesar A. Assad |  |  |  |  |  | 2024 - Payador - Gustavo E. Calvente - Alexis J. Jaime |  |  | "
"10 DE AGOSTO DE 2025.xlsx","10-08-25","vacío","1 | 26/04/25 - A. Vai - 6º a 25 1/2 cp de Guessing - 46'4/5 - PN |  |  |  |  | 08/06/25 - T. Nacusse - 7º a 15 3/4 cp de Con Todo Respeto - 45'3/5 - PN |  |  | "
"10 DE AGOSTO DE 2025.xlsx","10-08-25","vacío","2 | 13/07/25 - H. Coronel - 12º S.A. de Querendon - 1'13'4/5 - PB |  |  |  |  | 27/07/25 - H. Coronel - 14º S.A. de Furioso Life - 1'20'3/5 - PH |  |  | "
"10 DE AGOSTO DE 2025.xlsx","10-08-25","vacío","3 | 08/06/25 - F. Brito - 2º a 8 cp de Total Boss - 1'19'1/5 - PN |  |  |  |  | 13/07/25 - F. Brito - 3º a 4 1/2 cp de Serengeti - 44'4/5 - PB |  |  | "
"10 DE AGOSTO DE 2025.xlsx","10-08-25","vacío","4 | 08/06/25 - F. Brito - 2º a 2 1/2 cp de Con Todo Respeto - 45'3/5 - PN |  |  |  |  | 27/07/25 - F. Brito - 3º a 7 cp de Jan De Liche - 44'3/5 - PH |  |  | "
"10 DE AGOSTO DE 2025.xlsx","10-08-25","vacío","5 | 08/06/25 - G. Rojas - 6º a 5 3/4 cp de Con Todo Respeto - 45'3/5 - PN |  |  |  |  | 13/07/25 - G. Rojas - 7º a 9 3/4 cp de Serengeti - 44'4/5 - PB |  |  | "
"10 DE AGOSTO DE 2025.xlsx","10-08-25","vacío","6 | 22/06/25 - W. Marrades - 3º a 1 3/4 cp de Mercedino Kid - 1'11'4/5 - PN |  |  |  |  | 13/07/25 - W. Marrades - 5º a 8 1/2 cp de Figurin - 1'25'3/5 - PB |  |  | "
"10 DE AGOSTO DE 2025.xlsx","10-08-25","vacío","7 | 22/06/25 - A. Villegas - 4º a 24 cp de Es Amoroso - 1'12'4/5 - PN |  |  |  |  | 27/07/25 - A. Villegas - 7º a 19 cp de Jan De Liche - 44'3/5 - PH |  |  | "
"10 DE AGOSTO DE 2025.xlsx","10-08-25","vacío","8 | 22/06/25 - A. Villegas - 10º a 19 cp de Grand Plus - 45'2/5 - PN |  |  |  |  | 27/07/25 - L. Gonzalez - 9º a 25 cp de Jan De Liche - 44'3/5 - PH |  |  | "
